Time,PPG,Acc
992.32,416.71185,0.99439
992.34,415.37261,1.00842
992.36,411.52703,0.98694
992.38,405.48596,0.98698
992.4,398.45056,1.00133
992.42,391.80187,0.99422
992.44,387.03881,0.99422
992.46,385.3876,0.99406
992.48,385.29019,0.9943
992.5,384.01715,0.9871
992.52,380.69525,1.00842
992.54,375.73742,1.0013
992.56,370.85864,1.0013
992.58,367.96752,1.00181
992.6,366.315,0.98727
992.62,364.39752,0.99435
992.64,362.29748,1.00845
992.66,360.47332,1.00854
992.68,359.78005,0.99444
992.7,360.41589,1.00122
992.72,360.57925,0.9943
992.74,359.24334,0.98706
992.76,356.87866,0.99422
992.78,353.96789,0.99457
992.8,352.06842,1.00862
992.82,352.98693,1.00862
992.84,357.42184,0.99418
992.86,366.29754,0.9871
992.88,379.56921,1.00842
992.9,394.55679,1.00842
992.92,407.72119,1.00142
992.94,415.74655,1.00142
992.96,416.70422,1.00142
992.98,411.98431,0.99418
993,404.74224,1.00845
993.02,397.82598,1.00862
993.04,393.19885,1.00118
993.06,390.36071,0.99422
993.08,387.42565,0.99447
993.1,383.90686,0.99422
993.12,380.05267,1.00845
993.14,376.39215,0.99439
993.16,373.69805,0.98706
993.18,370.96768,1.01554
993.2,366.79571,1.00854
993.22,361.86499,0.99419
993.24,357.1809,0.99418
993.26,353.39202,0.9943
993.28,351.11578,1.0015
993.3,349.49102,0.99457
993.32,347.67681,0.99418
993.34,346.41278,0.99422
993.36,346.27032,0.99422
993.38,347.37463,0.99418
993.4,349.04193,0.99399
993.42,349.29528,0.99425
993.44,347.85467,0.98698
993.46,346.78747,0.98706
993.48,348.60687,0.99447
993.5,356.57348,0.98706
993.52,371.76977,1.00871
993.54,389.67468,0.97998
993.56,404.07794,0.98008
993.58,411.37759,0.99422
993.6,411.35198,0.99439
993.62,407.18109,0.99422
993.64,402.14001,0.99469
993.66,396.82846,0.9943
993.68,391.09497,0.99399
993.7,385.10125,1.0015
993.72,379.51083,0.98718
993.74,376.14352,0.98698
993.76,375.48718,0.9943
993.78,375.38958,1.00181
993.8,373.65805,0.99422
993.82,369.08526,0.98718
993.84,362.16412,0.99399
993.86,355.86999,1.00142
993.88,352.25122,0.99435
993.9,350.43109,0.99422
993.92,348.93798,1.0015
993.94,346.59832,0.99469
993.96,343.29034,1.00834
993.98,340.67886,1.0013
994,339.83349,1.00884
994.02,340.42761,0.99407
994.04,341.67883,1.0015
994.06,341.99026,0.98007
994.08,341.1759,0.99447
994.1,342.20251,0.99435
994.12,348.1062,1.0015
994.14,359.77398,0.98706
994.16,375.15039,0.9946
994.18,388.97427,1.0015
994.2,396.893,0.9943
994.22,398.48397,0.99435
994.24,395.4537,1.00845
994.26,390.64581,0.9943
994.28,386.4562,0.98706
994.3,382.92285,1.00133
994.32,380.04229,1.00842
994.34,378.54827,1.00862
994.36,378.16146,1.00156
994.38,378.53771,1.00133
994.4,378.88101,1.00867
994.42,377.09808,0.98706
994.44,372.43844,1.00123
994.46,366.13473,1.0015
994.48,360.10687,0.9943
994.5,356.51184,1.00147
994.52,355.40167,0.98736
994.54,354.54193,1.00159
994.56,352.8955,0.99447
994.58,350.80593,1.01567
994.6,348.79522,0.99406
994.62,347.82177,0.99436
994.64,347.67626,0.9941
994.66,347.34375,1.00142
994.68,348.00552,0.99418
994.7,352.19787,0.9943
994.72,361.64129,1.00147
994.74,376.18902,0.99435
994.76,392.06607,0.99418
994.78,403.70092,0.99418
994.8,407.83532,0.9871
994.82,404.22546,0.9943
994.84,395.65838,0.98706
994.86,386.82681,1.00142
994.88,380.60458,1.00133
994.9,377.54809,0.99439
994.92,377.17352,0.99403
994.94,377.57763,0.98727
994.96,377.42108,0.98694
994.98,377.18847,0.99418
995,376.77655,1.00133
995.02,375.51284,1.00115
995.04,373.15655,1.00862
995.06,369.31768,1.00854
995.08,365.06683,1.00858
995.1,362.68243,1.00133
995.12,362.54046,0.99439
995.14,363.55889,0.9943
995.16,364.15658,0.99469
995.18,362.31478,0.98706
995.2,358.19366,0.99422
995.22,354.40173,0.99469
995.24,353.31945,0.98758
995.26,356.41723,0.99418
995.28,363.80004,0.9941
995.3,374.31182,0.9941
995.32,386.94509,0.97986
995.34,399.97296,0.99435
995.36,410.88604,0.99439
995.38,418.42904,1.00111
995.4,421.77398,0.99435
995.42,420.11413,1.00871
995.44,414.62042,0.98758
995.46,407.54064,0.98727
995.48,40074945,1.00172
995.5,395.92712,0.9871
995.52,393.16961,0.98718
995.54,391.04888,1.00862
995.56,388.45846,0.99418
995.58,384.34259,0.9943
995.6,378.69146,0.98706
995.62,373.34381,1.00854
995.64,368.92745,0.98727
995.66,364.72711,1.00842
995.68,360.9638,0.99422
995.7,357.8518,0.98706
995.72,355.76928,0.98706
995.74,355.70184,1.00159
995.76,356.88183,1.00172
995.78,357.4851,1.00842
995.8,356.82928,0.99422
995.82,354.8883,0.99418
995.84,353.00866,1.00181
995.86,353.72088,0.99444
995.88,358.41043,0.9941
995.9,367.80068,1.0013
995.92,381.6524,0.9943
995.94,397.08258,1.00159
995.96,410.87542,0.99439
995.98,420.96002,1.00118
996,425.66241,1.00156
996.02,425.35818,0.99422
996.04,422.1228,0.9943
996.06,417.2731,1.00159
996.08,411.91864,0.98723
996.1,407.14828,1.0015
996.12,403.14605,1.00118
996.14,399.78915,1.0015
996.16,396.42559,1.0083
996.18,392.23358,1.00156
996.2,387.71453,0.9943
996.22,383.50433,1.00854
996.24,379.40945,0.98749
996.26,375.27294,1.00862
996.28,370.34536,1.00159
996.3,364.16729,1.00159
996.32,358.39556,0.99418
996.34,354.56079,1.00115
996.36,352.65188,0.99418
996.38,352.20611,0.98732
996.4,351.56817,0.98694
996.42,349.32983,0.98007
996.44,346.6314,0.99418
996.46,344.75012,1.00156
996.48,343.75924,1.00845
996.5,343.54617,0.99422
996.52,343.6419,0.99439
996.54,345.10968,1.01557
996.56,351.32635,0.9941
996.58,364.23358,0.9872
996.6,382.39465,0.98723
996.62,401.4505,1.0013
996.64,415.61505,0.99419
996.66,422.13085,1.00854
996.68,422.61627,1.00845
996.7,419.75201,1.00862
996.72,415.84091,1.0013
996.74,411.62533,0.99439
996.76,405.84951,1.00123
996.78,398.80047,1.00854
996.8,392.96246,1.00858
996.82,389.82171,1.00159
996.84,389.00637,1.00115
996.86,388.38461,1.0013
996.88,385.38043,0.98706
996.9,379.98596,0.99411
996.92,374.0484,1.00147
996.94,368.85809,0.9943
996.96,365.13128,0.98706
996.98,362.48681,0.99419
997,359.7864,0.99439
997.02,357.1275,0.98718
997.04,355.10076,0.99422
997.06,353.81182,0.99439
997.08,353.38214,0.9943
997.1,352.90368,1.00845
997.12,351.23596,1.00845
997.14,348.93072,1.00142
997.16,346.56469,0.98706
997.18,344.37539,0.9943
997.2,343.30841,1.0015
997.22,343.19915,1.00159
997.24,343.70635,0.99447
997.26,346.90338,1.0013
997.28,355.13186,0.9943
997.3,368.652,1.00168
997.32,384.95846,1.00156
997.34,398.91189,0.99432
997.36,406.80761,1.00854
997.38,408.87509,0.99436
997.4,406.97164,1.00122
997.42,403.56988,1.00115
997.44,400.36682,1.00142
997.46,396.42517,0.99422
997.48,391.0426,0.99439
997.5,385.65005,0.99447
997.52,381.91577,0.9943
997.54,381.07601,0.98736
997.56,382.37402,0.98698
997.58,382.31756,1.00148
997.6,378.7763,0.98736
997.62,372.72039,1.00168
997.64,366.16217,0.9943
997.66,361.31634,1.00842
997.68,358.58859,1.00862
997.7,355.91586,0.98706
997.72,352.40393,0.98698
997.74,349.08953,0.9943
997.76,347.03204,1.0013
997.78,346.98547,1.0015
997.8,348.17718,0.9943
997.82,348.71124,0.99447
997.84,348.09783,1.00156
997.86,346.5892,0.99418
997.88,344.76214,1.00854
997.9,344.1571,0.99418
997.92,344.45068,0.99439
997.94,343.60327,0.9941
997.96,342.17974,0.99422
997.98,343.17395,1.00842
998,349.76702,0.98706
998.02,363.55926,1.0013
998.04,381.35958,1.00133
998.06,396.69873,0.98723
998.08,405.00836,1.00862
998.1,405.19299,1.00159
998.12,399.71661,1.00142
998.14,392.83013,0.99447
998.16,386.83898,1.00133
998.18,382.64459,0.99418
998.2,380.9552,0.99439
998.22,380.8189,1.0015
998.24,381.08184,0.99422
998.26,381.44854,1.00842
998.28,380.59875,1.00862
998.3,377.37731,1.00147
998.32,372.29467,1.00159
998.34,366.65121,1.00115
998.36,362.54748,0.99407
998.38,360.86145,0.9943
998.4,359.49664,0.9943
998.42,356.92669,1.0013
998.44,353.84399,0.99457
998.46,351.29626,0.99422
998.48,350.54882,0.99422
998.5,351.63632,0.9943
998.52,352.36047,0.98718
998.54,351.4017,1.00842
998.56,349.23803,1.00142
998.58,346.77624,1.0013
998.6,345.7445,0.99418
998.62,347.6997,0.99406
998.64,353.12506,0.99435
998.66,362.39294,0.98736
998.68,374.58261,1.00834
998.7,387.08666,0.98698
998.72,397.61376,0.98694
998.74,403.92608,0.99419
998.76,404.40655,0.99439
998.78,399.97091,0.98723
998.8,392.34552,1.0015
998.82,383.48742,0.99447
998.84,376.67135,1.0015
998.86,373.55892,1.00172
998.88,372.95474,0.99447
998.9,373.17205,0.99406
998.92,372.51907,1.00148
998.94,370.31817,1.00843
998.96,367.651,1.00181
998.98,365.07263,0.99418
999,362.29827,0.99444
999.02,359.06488,1.0015
999.04,354.80627,0.98736
999.06,350.39831,1.0015
999.08,348.08898,0.99447
999.1,348.34954,0.98024
999.12,350.30444,1.00854
999.14,352.78494,1.00122
999.16,353.73782,0.98718
999.18,352.61737,1.00871
999.2,351.11059,0.99435
999.22,350.37414,0.98727
999.24,351.11236,0.98718
999.26,354.31097,0.99422
999.28,360.78897,0.9943
999.3,371.63549,1.00181
999.32,386.39074,0.99422
999.34,401.52795,0.99411
999.36,413.11883,1.00147
999.38,418.26007,0.99447
999.4,415.5538,0.99461
999.42,407.39001,1.00862
999.44,398.4663,0.98694
999.46,391.91113,1.00862
999.48,388.54467,0.97998
999.5,387.01446,0.98706
999.52,385.2055,0.99447
999.54,382.86138,0.9941
999.56,380.68548,0.9941
999.58,378.91943,0.99439
999.6,377.62268,0.9871
999.62,375.49475,0.99419
999.64,370.89953,0.99422
999.66,364.50143,0.98749
999.68,357.88122,0.98718
999.7,352.60577,1.0015
999.72,350.34686,1.00858
999.74,350.19067,1.00133
999.76,349.37139,0.99435
999.78,346.89819,0.9941
999.8,343.41717,0.98727
999.82,340.74819,1.00115
999.84,340.84506,1.00181
999.86,342.64407,0.98736
999.88,343.68994,1.00854
999.9,344.05606,0.9943
999.92,346.30319,1.0013
999.94,354.24597,0.98727
999.96,369.80059,1.00142
999.98,389.52542,0.99422
1000,407.35873,1.00133
1000.02,418.75711,0.99439
1000.04,422.07672,0.9946
1000.06,419.9588,1.00133
1000.08,416.54888,0.98718
1000.1,412.67803,0.99418
1000.12,407.60986,0.98727
1000.14,401.77246,0.9943
1000.16,395.95153,1.00173
1000.18,391.54486,1.00862
1000.2,389.6383,1.00156
1000.22,389.01608,0.99461
1000.24,387.57412,1.0013
1000.26,383.90966,0.99418
1000.28,378.04278,0.99435
1000.3,372.26489,0.98718
1000.32,368.61621,1.00115
1000.34,366.6286,0.99399
1000.36,365.02572,0.99447
1000.38,362.47036,0.98736
1000.4,358.24291,0.99422
1000.42,353.92349,1.00133
1000.44,351.32339,0.99461
1000.46,350.42584,0.99406
1000.48,350.59515,1.00142
1000.5,350.59899,1.01574
1000.52,349.14776,0.9943
1000.54,346.65722,1.00147
1000.56,344.36663,0.99461
1000.58,343.88088,0.99447
1000.6,347.40557,0.99418
1000.62,355.71636,0.97995
1000.64,368.11798,0.99425
1000.66,383.3897,0.9943
1000.68,398.41296,0.99447
1000.7,409.74353,0.99444
1000.72,416.13244,0.99418
1000.74,417.221,0.98706
1000.76,413.70043,1.00854
1000.78,407.93646,1.00867
1000.8,401.80538,0.99469
1000.82,396.85949,0.9941
1000.84,394.42678,1.0013
1000.86,393.32171,1.0013
1000.88,391.59204,1.00884
1000.9,388.9223,0.99469
1000.92,385.60906,0.99447
1000.94,382.67904,1.00122
1000.96,380.86108,1.00854
1000.98,378.73953,0.99422
1001,375.135,0.9871
1001.02,370.28005,0.99418
1001.04,364.71813,1.0015
1001.06,360.29898,0.99469
1001.08,358.51373,1.00172
1001.1,358.03021,1.00867
1001.12,357.25222,0.9943
1001.14,355.76318,1.00842
1001.16,353.48333,0.99444
1001.18,351.5393,1.0013
1001.2,351.01916,0.9943
1001.22,351.1712,1.0083
1001.24,351.03082,0.99447
1001.26,350.3095,1.00147
1001.28,349.63385,0.9943
1001.3,351.45825,1.00842
1001.32,357.99908,0.99444
1001.34,369.20306,1.0083
1001.36,383.49584,0.9871
1001.38,397.73962,0.98699
1001.4,408.46569,1.00123
1001.42,414.40301,1.00133
1001.44,415.52258,1.00142
1001.46,412.30783,0.98746
1001.48,406.31604,1.01557
1001.5,398.60839,0.99447
1001.52,390.40948,0.98736
1001.54,384.23632,0.99439
1001.56,380.90875,0.9943
1001.58,379.09988,0.98736
1001.6,377.63989,1.0157
1001.62,375.44815,0.99418
1001.64,372.36587,0.9943
1001.66,369.59393,0.99439
1001.68,367.41973,1.0013
1001.7,365.29479,0.98727
1001.72,362.62942,1.00168
1001.74,358.54675,1.00172
1001.76,354.06756,0.99439
1001.78,351.65649,1.0013
1001.8,351.5296,1.01542
1001.82,352.32809,0.99418
1001.84,352.73254,1.0015
1001.86,351.41192,0.9943
1001.88,348.89132,0.99418
1001.9,347.10406,0.98727
1001.92,346.73248,0.9943
1001.94,347.40191,0.9943
1001.96,347.95248,1.00854
1001.98,347.16003,0.98706
1002,346.38085,1.00862
1002.02,348.98229,0.98727
1002.04,357.63336,1.00147
1002.06,372.81665,1.00845
1002.08,391.08367,1.00133
1002.1,406.5534,1.01566
1002.12,415.83142,0.98718
1002.14,418.75341,0.98698
1002.16,416.43609,0.9943
1002.18,410.82391,1.00122
1002.2,403.42492,0.99406
1002.22,395.3077,1.00133
1002.24,388.48834,0.98698
1002.26,384.43402,0.98706
1002.28,383.04962,0.99422
1002.3,383.18673,0.98698
1002.32,382.07366,0.99418
1002.34,377.71789,0.99444
1002.36,371.55786,0.99439
1002.38,365.88397,1.00142
1002.4,361.98724,0.99418
1002.42,360.05432,0.99399
1002.44,358.09619,0.98698
1002.46,354.43579,0.98706
1002.48,350.23629,0.99439
1002.5,347.22494,0.99447
1002.52,346.32983,0.99432
1002.54,347.17346,1.00115
1002.56,347.20977,0.99418
1002.58,344.67733,1.00854
1002.6,340.47091,1.00133
1002.62,336.41961,0.9871
1002.64,334.97418,0.99447
1002.66,337.16732,0.98718
1002.68,340.49099,1.00147
1002.7,342.81701,0.98698
1002.72,344.92578,1.00842
1002.74,348.78924,0.98687
1002.76,357.13162,1.00133
1002.78,371.21331,1.00845
1002.8,388.28131,0.99436
1002.82,403.75744,0.97995
1002.84,413.60144,1.00842
1002.86,415.90844,1.00142
1002.88,412.45727,1.01557
1002.9,406.01242,1.00854
1002.92,397.99084,1.00845
1002.94,390.09271,1.0013
1002.96,384.01507,0.98718
1002.98,380.55462,0.99444
1003,380.05938,1.00122
1003.02,380.94924,1.00856
1003.04,380.41085,1.00159
1003.06,377.52017,0.99422
1003.08,372.70043,0.9943
1003.1,367.00088,0.99422
1003.12,362.2799,1.00118
1003.14,358.77447,0.9943
1003.16,355.35543,1.00168
1003.18,351.84423,0.99422
1003.2,348.13879,0.98706
1003.22,344.74084,1.0013
1003.24,343.33959,1.00133
1003.26,343.75305,1.00159
1003.28,344.08197,0.99406
1003.3,343.18255,0.99444
1003.32,340.55987,0.9871
1003.34,337.42199,1.00144
1003.36,336.52117,1.00862
1003.38,338.94717,0.99422
1003.4,344.48959,0.99422
1003.42,353.07617,0.98024
1003.44,364.04425,1.00884
1003.46,377.14428,1.00173
1003.48,391.80538,0.99422
1003.5,404.70178,0.98698
1003.52,412.10632,0.99447
1003.54,412.39068,0.99418
1003.56,405.76214,0.9943
1003.58,395.29583,0.99447
1003.6,385.72314,0.98749
1003.62,380.09893,0.99418
1003.64,379.27264,1.00142
1003.66,381.69183,1.0083
1003.68,384.07849,0.99418
1003.7,384.51263,0.9943
1003.72,382.95538,1.00159
1003.74,380.11502,1.0015
1003.76,377.1231,0.99447
1003.78,373.74392,0.98706
1003.8,368.83703,0.9871
1003.82,363.3768,1.00862
1003.84,359.2398,0.9941
1003.86,357.02841,0.99435
1003.88,356.49285,1.00845
1003.9,355.94519,1.0013
1003.92,353.48767,0.99439
1003.94,349.70855,1.00123
1003.96,346.18313,0.9941
1003.98,344.18704,0.98736
1004,345.41195,1.00858
1004.02,350.37905,0.98706
1004.04,358.51141,0.98707
1004.06,369.64093,0.98706
1004.08,382.41833,1.00142
1004.1,394.43646,1.00142
1004.12,403.70666,0.99435
1004.14,407.59918,1.00845
1004.16,404.5238,0.9941
1004.18,396.5155,1.00159
1004.2,387.24938,0.9943
1004.22,380.24163,1.0015
1004.24,377.64105,0.99418
1004.26,378.34686,0.98706
1004.28,380.02441,1.00142
1004.3,381.25964,1.0015
1004.32,380.97781,1.00168
1004.34,379.62261,0.99439
1004.36,378.43218,0.99422
1004.38,376.76995,0.99399
1004.4,373.94967,0.99444
1004.42,370.51361,0.98736
1004.44,366.84463,1.00842
1004.46,363.98608,1.00118
1004.48,362.80075,0.99439
1004.5,361.9891,0.99435
1004.52,360.08947,0.98718
1004.54,356.79327,1.00159
1004.56,352.46609,1.00142
1004.58,348.85113,1.00133
1004.6,347.79541,1.00159
1004.62,349.84567,1.00854
1004.64,355.57849,0.99439
1004.66,365.37451,0.98718
1004.68,378.66564,1.00194
1004.7,394.49578,1.00871
1004.72,410.03045,1.00854
1004.74,420.65301,1.00871
1004.76,423.62365,1.00142
1004.78,419.25039,0.98706
1004.8,410.49493,0.98007
1004.82,402.20654,0.98718
1004.84,397.29937,1.00845
1004.86,395.29147,0.98736
1004.88,394.53765,1.00133
1004.9,392.87194,1.00159
1004.92,389.11453,0.9941
1004.94,384.50384,1.00133
1004.96,380.19305,1.0013
1004.98,376.26391,0.98706
1005,372.54656,1.00854
1005.02,367.98071,0.99469
1005.04,362.35461,0.99435
1005.06,357.49649,0.99422
1005.08,354.56884,1.00142
1005.1,353.41946,0.99447
1005.12,353.23449,0.99399
1005.14,352.34631,1.00142
1005.16,350.45578,1.00133
1005.18,348.98992,1.00159
1005.2,348.59976,0.98706
1005.22,349.60131,0.99422
1005.24,351.88739,1.00122
1005.26,354.16198,1.00142
1005.28,357.28326,1.0086
1005.3,364.75906,0.98736
1005.32,378.39984,0.98718
1005.34,396.54977,0.98718
1005.36,414.3298,1.00159
1005.38,425.81951,1.01557
1005.4,428.64483,0.98727
1005.42,424.53259,0.98011
1005.44,416.72204,0.99435
1005.46,408.73846,1.00142
1005.48,402.39477,0.98736
1005.5,397.21771,0.98007
1005.52,392.99084,0.99422
1005.54,390.07763,0.98718
1005.56,388.47436,0.99418
1005.58,387.92935,1.00159
1005.6,386.8001,0.9943
1005.62,383.0419,0.98015
1005.64,377.06994,0.98736
1005.66,370.4057,1.00845
1005.68,364.1448,1.0013
1005.7,359.60729,0.98706
1005.72,356.76348,0.9946
1005.74,354.32855,1.00159
1005.76,351.97845,1.00133
1005.78,349.664,1.0013
1005.8,347.72305,0.98736
1005.82,347.13851,0.99418
1005.84,346.94357,0.99419
1005.86,345.34802,0.98706
1005.88,342.58374,0.99418
1005.9,339.70684,1.00122
1005.92,338.7221,0.99406
1005.94,342.86807,0.99422
1005.96,353.41812,0.99418
1005.98,369.15136,1.00133
1006,387.51525,1.00156
1006.02,404.24893,1.0015
1006.04,415.68853,1.00862
1006.06,420.54748,0.99435
1006.08,418.87945,0.98011
1006.1,412.81048,0.99439
1006.12,405.45834,0.99439
1006.14,398.31408,1.00159
1006.16,392.9009,1.00842
1006.18,390.86184,0.99447
1006.2,391.17184,1.00172
1006.22,391.42071,0.98698
1006.24,389.85125,1.00118
1006.26,385.73464,1.00133
1006.28,380.28881,1.01554
1006.3,374.92266,0.99435
1006.32,369.39837,1.00854
1006.34,363.79608,0.98694
1006.36,359.06146,0.98718
1006.38,356.17779,0.99422
1006.4,356.13787,0.99422
1006.42,357.97552,1.0013
1006.44,358.73645,0.9943
1006.46,356.74664,0.99422
1006.48,352.16952,1.00147
1006.5,346.70388,1.00854
1006.52,343.44787,1.00871
1006.54,343.3645,0.9943
1006.56,344.21789,0.9941
1006.58,344.01541,1.00142
1006.6,342.3814,0.99418
1006.62,341.30035,0.9943
1006.64,345.01605,1.0015
1006.66,355.79577,0.98718
1006.68,371.84902,0.9871
1006.7,388.96112,1.00834
1006.72,401.89459,0.98727
1006.74,407.70782,0.99447
1006.76,407.64785,0.99406
1006.78,403.92279,0.99447
1006.8,397.90185,0.99418
1006.82,390.77478,0.98694
1006.84,383.6238,0.98698
1006.86,378.5223,1.00854
1006.88,377.57379,1.00133
1006.9,379.86709,0.97986
1006.92,382.49774,1.00133
1006.94,382.7763,0.99418
1006.96,379.08834,0.98718
1006.98,372.85046,0.99422
1007,367.21182,1.0013
1007.02,363.3981,1.00845
1007.04,361.08755,1.0015
1007.06,359.43151,0.9871
1007.08,357.3175,0.98718
1007.1,355.15911,1.00133
1007.12,353.97244,1.00142
1007.14,353.32327,0.98736
1007.16,352.54843,0.99419
1007.18,351.15563,0.98727
1007.2,348.68719,1.0013
1007.22,346.31347,0.98706
1007.24,345.64129,0.99422
1007.26,346.51599,0.99439
1007.28,347.85833,0.99418
1007.3,348.5292,0.9943
1007.32,348.81091,1.0013
1007.34,351.94299,1.00845
1007.36,361.01916,0.98749
1007.38,375.72454,0.99422
1007.4,392.56616,1.00845
1007.42,405.76153,0.99418
1007.44,410.81631,0.98699
1007.46,408.05645,1.0088
1007.48,400.52413,1.00173
1007.5,391.52682,1.00133
1007.52,383.81127,1.0015
1007.54,377.9295,0.9943
1007.56,373.71142,0.98745
1007.58,372.13903,1.00133
1007.6,373.29742,1.00142
1007.62,375.79138,0.99418
1007.64,377.68316,0.98015
1007.66,376.65383,0.9941
1007.68,372.35351,1.00122
1007.7,367.06805,0.99435
1007.72,362.71582,0.9941
1007.74,360.15203,1.00142
1007.76,359.28631,0.98736
1007.78,358.4819,0.99422
1007.8,356.81848,0.9941
1007.82,355.04461,0.98718
1007.84,353.73718,0.9943
1007.86,353.36495,1.01554
1007.88,353.75183,1.01546
1007.9,353.45404,1.0013
1007.92,352.36535,0.99422
1007.94,351.84823,0.99418
1007.96,352.67358,0.99403
1007.98,356.05157,0.9943
1008,363.46276,0.99435
1008.02,374.85839,0.98736
1008.04,388.99673,1.00194
1008.06,403.01495,0.9946
1008.08,412.97088,1.00892
1008.1,417.05328,0.99435
1008.12,415.54418,0.99422
1008.14,409.34051,0.99447
1008.16,400.48101,0.99439
1008.18,391.26495,0.99418
1008.2,383.87066,1.00181
1008.22,380.57366,0.98706
1008.24,381.02374,0.98718
1008.26,382.37036,0.98727
1008.28,382.73913,0.99447
1008.3,381.12466,1.0015
1008.32,377.25332,1.00159
1008.34,372.45153,0.99422
1008.36,367.51235,1.00118
1008.38,362.43292,0.99418
1008.4,357.74865,1.00858
1008.42,353.54486,0.99447
1008.44,350.28942,1.00133
1008.46,349.08428,0.98011
1008.48,348.94592,1.0013
1008.5,348.20819,0.99422
1008.52,347.14636,0.99435
1008.54,346.39431,0.98718
1008.56,346.52777,0.9941
1008.58,348.0924,0.99435
1008.6,349.7387,0.98727
1008.62,349.7629,0.9943
1008.64,348.68206,1.0015
1008.66,348.94348,0.98694
1008.68,354.66717,1.00871
1008.7,368.88272,0.99422
1008.72,389.31707,0.99447
